ID,true_easting,true_northing,easting_off_grid3_se_corner,northing_off_grid3_se_corner
17876,722553.1803,4123753.338,-17245.24574,25515.03534
17877,710585.1835,4104744.13,-29213.24247,6505.826607
17878,694010.3,4151653.578,-45788.126,53415.27501
17879,737664.743,4118882.047,-2133.683027,20643.74381
17881,699145.2144,4138751.613,-40653.21164,40513.31013
17882,669054.4633,4140291.491,-70743.96267,42053.18757
17886,709783.6957,4133291.191,-30014.73035,35052.88827
17889,722730.1624,4123530.593,-17068.26358,25292.28982
17895,668366.9666,4143575.219,-71431.45941,45336.91638
17899,705996.4575,4132245.745,-33801.96848,34007.44153
17903,725361.5029,4122341.039,-14436.92314,24102.73631
17904,658148.3892,4140062.254,-81650.03682,41823.95106
17905,689435.6735,4182337.679,-50362.75247,84099.37569
17906,705274.5966,4125918.28,-34523.8294,27679.97671
17909,731456.0423,4112672.495,-8342.383676,14434.1917
17912,700583.9084,4142896.93,-39214.51761,44658.62666
17913,678137.6667,4148087.093,-61660.7593,49848.78952
17915,716639.6512,4128970.546,-23158.77479,30732.24315
17916,681496.1936,4145782.484,-58302.23239,47544.18112
17917,652559.7173,4156544.989,-87238.70874,58306.68615
17918,728334.2394,4125978.152,-11464.18656,27739.84928
17922,698229.5105,4149353.34,-41568.9155,51115.03669
17923,727048.2198,4117382.551,-12750.20617,19144.24848
17925,672373.8299,4144643.243,-67424.59609,46404.94009
17928,708191.7599,4131526.609,-31606.66606,33288.30632
17930,684949.9357,4158666.18,-54848.49033,60427.87706
17933,649642.6072,4198603.532,-90155.81879,100365.2295
17935,723121.3577,4125300.181,-16677.06833,27061.87775
17936,658765.6851,4163418.392,-81032.74089,65180.08857
17937,725531.8724,4142123.59,-14266.55357,43885.28665
17938,700165.1976,4122978.347,-39633.22842,24740.04354
17939,658775.4376,4144420.04,-81022.9884,46181.73698
17940,694210.5284,4134878.966,-45587.89759,36640.66287
17943,663037.6065,4168146.653,-76760.8195,69908.34957
17946,656487.3437,4152307.389,-83311.08232,54069.08566
17947,707370.6927,4130865.834,-32427.73331,32627.53051
17948,716422.8757,4128966.559,-23375.55026,30728.25578
17949,731519.0374,4109158.241,-8279.388567,10919.93841
17950,704459.3867,4123707.052,-35339.03929,25468.74942
17952,717408.6852,4118247.508,-22389.7408,20009.20458
17953,711825.1204,4104657.725,-27973.3056,6419.421992
17955,725291.2667,4123139.822,-14507.1593,24901.51873
17959,724156.4059,4120601.555,-15642.02008,22363.25215
17960,675448.3339,4152727.402,-64350.0921,54489.09872
17961,720969.5815,4123065.66,-18828.84448,24827.3573
17963,703092.3369,4115449.255,-36706.0891,17210.95199
17965,684773.7143,4158224.388,-55024.71171,59986.08482
17966,682715.0386,4157114.302,-57083.38743,58875.99908
17967,709501.2802,4104593.238,-30297.14581,6354.935199
17969,681350.4241,4145838.278,-58448.00189,47599.97543
17970,677683.1534,4162182.172,-62115.2726,63943.8692
17971,702951.4919,4149972.255,-36846.93409,51733.95154
17972,717753.7055,4117925.182,-22044.72054,19686.87872
17973,698152.9823,4139363.109,-41645.4437,41124.8065
17975,692370.3018,4115478.553,-47428.12419,17240.25006
17976,721323.857,4124159.05,-18474.56898,25920.74685
17977,669383.5987,4163613.827,-70414.82731,65375.52404
17980,650546.9787,4162811.928,-89251.44727,64573.62489
17981,705571.1732,4141515.884,-34227.25284,43277.58109
17982,680312.7148,4171435.3,-59485.71119,73196.99745
17983,651798.1081,4137573.866,-88000.31789,39335.56286
17986,715303.2353,4103822.918,-24495.19075,5584.615453
17988,737207.857,4114218.568,-2590.568986,15980.26537
17989,720472.4988,4124164.095,-19325.92722,25925.79156
17990,722904.8194,4125347.474,-16893.60662,27109.17136
17993,738577.5001,4118221.536,-1220.925873,19983.23286
17997,686502.9165,4151224.955,-53295.50955,52986.652
17999,724457.4547,4119739.109,-15340.97125,21500.80566
18000,706160.3295,4132201.334,-33638.09646,33963.03063
18001,651118.3894,4162449.703,-88680.03661,64211.39983
18002,675591.4727,4177702.032,-64206.95329,79463.72899
18007,663155.459,4167887.374,-76642.96705,69649.07074
18008,689471.6259,4151820.976,-50326.80011,53582.67323
18009,672680.8707,4158861.773,-67117.55527,60623.46974
18010,704029.0276,4123878.171,-35769.39838,25639.86821
18011,704168.2759,4130872.414,-35630.15007,32634.11115
18014,713042.5049,4128871.52,-26755.92112,30633.21722
18016,675814.7699,4157148.51,-63983.65613,58910.20663
18017,698210.9594,4149489.059,-41587.46658,51250.7563
18020,692515.4097,4098672.673,-47283.01627,434.3699746
18023,711538.2973,4130244.923,-28260.12866,32006.61974
18026,707332.279,4103456.733,-32466.14698,5218.430078
18027,684395.4037,4171088.845,-55403.02228,72850.54191
18028,680487.8717,4171513.14,-59310.55431,73274.83708
18029,697159.7941,4111943.555,-42638.63194,13705.25211
18031,727909.5565,4111569.812,-11888.86947,13331.50918
18034,701535.8717,4143114.643,-38262.55432,44876.34036
18036,655083.6563,4163216.721,-84714.76973,64978.41771
18037,668809.9158,4140180.531,-70988.51019,41942.22836
18038,730700.9872,4125831.539,-9097.438791,27593.23599
18039,720119.0987,4104822.632,-19679.32727,6584.329185
18041,724614.796,4124057.85,-15183.62997,25819.547
18044,668821.7054,4161288.69,-70976.72057,63050.3865
18045,684641.5027,4164440.177,-55156.92328,66201.8743
18048,685221.2929,4158450.178,-54577.13311,60211.87491
18049,691417.1379,4133784.879,-48381.28811,35546.57594
18051,679193.7488,4147619.263,-60604.67719,49380.95982
18052,712850.6823,4130116.602,-26947.74373,31878.29878
18053,687230.9276,4150680.077,-52567.49836,52441.77362
18054,735003.5167,4111986.097,-4794.909317,13747.794
18055,685551.0664,4157644.338,-54247.3596,59406.03495
18057,738868.909,4111247.264,-929.5169541,13008.96091
18058,704363.0327,4115271.458,-35435.39333,17033.15519
18059,708680.7099,4142645.603,-31117.71605,44407.3003
18060,678528.5145,4150110.699,-61269.91151,51872.39635
18061,725540.9644,4142453.212,-14257.46156,44214.90856
18064,713727.5166,4122026.718,-26070.90945,23788.41495
18065,738092.3802,4115545.783,-1706.045824,17307.47996
18068,677194.2915,4151099.807,-62604.13454,52861.50427
18069,711625.8714,4127991.853,-28172.55461,29753.5505
18073,651468.2651,4171338.986,-88330.16086,73100.68311
18076,736377.5049,4113782.692,-3420.921071,15544.38945
18077,737540.4327,4116658.808,-2257.993312,18420.50495
18078,673797.7948,4159647.47,-66000.63117,61409.16707
18079,706631.7042,4116053.281,-33166.72184,17814.97802
18080,706919.4038,4128938.93,-32879.02219,30700.62669
18083,684733.1504,4164336.288,-55065.27557,66097.9849
18084,673232.6161,4148782.182,-66565.80994,50543.87854
18085,721444.3262,4129817.352,-18354.09981,31579.04864
18089,734859.4074,4106175.433,-4939.018608,7937.129916
18091,704016.6679,4127252.739,-35781.75815,29014.43624
18092,678283.1782,4149844.425,-61515.24783,51606.1216
18094,700675.902,4122361.978,-39122.524,24123.67498
18097,684629.3705,4164200.726,-55169.05549,65962.42261
18098,703108.4018,4149618.492,-36690.02425,51380.18873
18099,665811.0472,4151237.904,-73987.3788,52999.60143
18101,738099.1658,4114964.02,-1699.260155,16725.71721
18102,652868.4466,4143006.165,-86929.97943,44767.86239
18103,723656.902,4107577.151,-16141.52404,9338.847867
18104,705115.2392,4125036.035,-34683.18677,26797.73181
18105,684635.5339,4164358.718,-55162.89212,66120.41461
18108,725169.4536,4131033.476,-14628.97242,32795.17278
18109,673352.7165,4132859.022,-66445.70949,34620.7186
18110,726912.4314,4126837.007,-12885.99462,28598.70417
18112,705371.9509,4126222.613,-34426.4751,27984.30971
18116,678699.4755,4147499.066,-61098.95052,49260.76326
18117,686096.3337,4098868.305,-53702.09232,630.0020776
18118,684954.4152,4152613.668,-54844.01081,54375.36534
18120,679640.3912,4155653.312,-60158.03483,57415.00931
18121,678630.7011,4148634.595,-61167.72491,50396.29172
18122,653842.6573,4162221.148,-85955.76869,63982.84521
18125,675491.7834,4157529.776,-64306.64264,59291.47265
18126,676280.8711,4160986.052,-63517.55495,62747.74893
18129,680972.4346,4154374.063,-58825.99137,56135.75958
18130,716951.5371,4150603.288,-22846.88887,52364.98497
18131,717681.9192,4137798.311,-22116.50679,39560.00772
18132,682473.8517,4148390.448,-57324.57432,50152.14521
18133,713755.2448,4122543.562,-26043.1812,24305.25868
18135,669067.0402,4160994.193,-70731.38581,62755.88972
18136,736226.5856,4109419.069,-3571.840443,11180.76587
18137,712177.2407,4155646.177,-27621.18535,57407.87411
18138,705195.095,4115976.64,-34603.33096,17738.33714
18139,691527.7887,4150639.867,-48270.63733,52401.56362
18141,737691.6994,4118941.824,-2106.72659,20703.52108
18142,688010.946,4148605.276,-51787.48002,50366.97309
18143,682831.8296,4160121.187,-56966.59642,61882.88435
18144,686981.6954,4158392.701,-52816.73061,60154.39797
18145,721501.1736,4130173.197,-18297.2524,31934.89398
18147,712827.9038,4138457.89,-26970.52218,40219.58712
18148,680148.2293,4148260.777,-59650.19667,50022.47373
18149,702739.6663,4125576.783,-37058.75967,27338.48019
18150,721042.0979,4123543.182,-18756.32812,25304.87917
18151,718902.5505,4108498.969,-20895.87551,10260.66562
18155,727461.1174,4114882.334,-12337.30865,16644.03111
18156,724114.9564,4180689.639,-15683.46958,82451.33581
18157,684899.7468,4161090.82,-54898.67921,62852.51664
18158,673401.7652,4140039.484,-66396.66085,41801.18068
18160,654799.8653,4163389.883,-84998.56067,65151.58003
18161,677398.338,4161309.445,-62400.088,63071.14221
18164,684970.5573,4151619.864,-54827.86871,53381.56096
18167,677277.1498,4161048.433,-62521.2762,62810.13025
18173,692606.1482,4143452.11,-47192.27783,45213.80657
18176,713334.5951,4127756.511,-26463.83093,29518.20799
18178,676216.4797,4158535.089,-63581.94634,60296.78582
18180,663363.5739,4167840.847,-76434.85212,69602.5437
18181,673342.9018,4133072.801,-66455.52419,34834.49752
18182,682683.5481,4138714.109,-57114.8779,40475.80637
18183,703838.3775,4127390.932,-35960.0485,29152.62921
18184,649855.956,4153151.287,-89942.46999,54912.98356
18186,651530.0922,4171838.613,-88268.33383,73600.31022
18187,663521.5329,4115923.423,-76276.89307,17685.12032
18188,713480.3839,4145138.071,-26318.0421,46899.76755
18189,703353.1046,4118813.593,-36445.32137,20575.2896
18190,733337.5,4116727.146,-6460.926014,18488.84319
18191,718926.0363,4130219.402,-20872.38974,31981.09914
18193,699607.9587,4135520.492,-40190.46728,37282.18851
18195,654106.7498,4133167.004,-85691.67615,34928.70127
18196,723256.7615,4125215.86,-16541.66447,26977.5566
18198,653250.5801,4156900.293,-86547.84594,58661.98972
18202,722408.9195,4130121.505,-17389.50652,31883.20223
18203,724792.5276,4130969.81,-15005.89836,32731.50687
18204,715730.9082,4125372.813,-24067.51775,27134.51045
18207,663135.1961,4167776.766,-76663.22993,69538.46281
18208,698356.5691,4144629.977,-41441.8569,46391.67369
18211,711537.031,4130187.416,-28261.39502,31949.11339
18212,682607.2358,4150115.317,-57191.1902,51877.0141
18214,693116.203,4141532.422,-46682.22295,43294.11919
18215,660672.5653,4136827.324,-79125.86066,38589.0209
18222,683125.1075,4149180.042,-56673.31853,50941.73901
18224,669495.7844,4160831.316,-70302.64161,62593.01293
18225,702575.5032,4139345.481,-37222.92285,41107.17839
18226,672729.6488,4155167.944,-67068.77718,56929.64123
18231,718646.8429,4129874.83,-21151.58312,31636.52662
18232,672603.0423,4148301.962,-67195.38369,50063.65868
18233,676032.3053,4140380.419,-63766.1207,42142.11586
18235,729522.7337,4124317.704,-10275.69229,26079.4012
18236,663208.7685,4116537.901,-76589.65752,18299.598
18237,691507.5229,4150488.043,-48290.9031,52249.74006
18238,720322.6213,4104930.495,-19475.80466,6692.191572
18240,706475.4577,4116093.184,-33322.9683,17854.88095
18241,683934.0222,4145726.734,-55864.40384,47488.43082
18242,685951.7339,4155117.078,-53846.69214,56878.77528
18246,662991.3516,4167883.629,-76807.07444,69645.32561
18248,662921.2394,4165338.441,-76877.18664,67100.13829
18249,677168.5638,4163130.507,-62629.86219,64892.20407
18250,704161.5094,4127047.408,-35636.91664,28809.10492
18252,713716.4936,4122247.872,-26081.93239,24009.56929
18253,649820.5692,4154226.725,-89977.85676,55988.42204
18254,673172.1472,4139996.4,-66626.27882,41758.09716
18255,666017.6021,4145968.624,-73780.82393,47730.32095
18256,699393.2426,4150934.447,-40405.18337,52696.14404
18257,695002.6052,4141061.739,-44795.82082,42823.43611
18262,669783.7022,4145229.34,-70014.72381,46991.03682
18263,675154.9384,4155978.437,-64643.4876,57740.13376
18265,653009.7823,4156999.079,-86788.64374,58760.77637
18267,686295.5472,4167507.526,-53502.87878,69269.2232
18268,686455.9944,4151162.836,-53342.43158,52924.53284
18270,718820.2442,4153988.674,-20978.18179,55750.37058
18271,720813.5294,4130745.263,-18984.89664,32506.95966
18272,706427.2641,4102987.186,-33371.16188,4748.883127
18274,686402.6963,4151164.146,-53395.72971,52925.84315
18277,722025.2658,4119681.886,-17773.16021,21443.58324
18278,693280.3947,4150015.933,-46518.03129,51777.63033
18280,671190.7374,4151576.873,-68607.68861,53338.57
18281,689400.4725,4163855.817,-50397.95355,65617.5141
18282,728971.5859,4098596.65,-10826.8401,358.3472242
18283,725788.6313,4122634.848,-14009.79473,24396.5447
18284,687959.3495,4173018.726,-51839.0765,74780.42283
18285,718993.4358,4124778.82,-20804.9902,26540.51729
18288,702839.9636,4154277.775,-36958.46242,56039.47194
18289,652008.3695,4140601.354,-87790.05652,42363.05131
18290,698221.3098,4123909.014,-41577.11623,25670.71125
18292,723175.6949,4123643.387,-16622.73107,25405.08384
18293,683973.6762,4162015.966,-55824.7498,63777.66289
18294,656551.6491,4152205.329,-83246.77693,53967.02601
18295,724000.532,4125377.191,-15797.89402,27138.8875
18297,687538.1625,4150388.525,-52260.26347,52150.2223
18298,666304.1681,4140250.67,-73494.25788,42012.36709
18299,698734.4917,4123466.127,-41063.93428,25227.82432
18300,693042.8483,4098833.207,-46755.57773,594.9039265
18301,686981.914,4098414.487,-52816.51203,176.1839978
18302,701783.1212,4126972.786,-38015.30479,28734.4832
18303,674930.8766,4161278.585,-64867.5494,63040.28193
18304,684144.2439,4161494.205,-55654.18214,63255.90216
18306,723292.8776,4126473.968,-16505.54842,28235.66546
18310,695250.7603,4147513.336,-44547.66571,49275.0328
18313,685414.5588,4159006.22,-54383.86723,60767.91653
18315,699140.2989,4115355.545,-40658.12713,17117.24206
18319,676253.5199,4157270.996,-63544.90606,59032.69325
18320,703209.3296,4150131.574,-36589.09635,51893.27145
18322,724924.5791,4131216.731,-14873.84694,32978.42767
18323,686035.495,4159449.974,-53762.93096,61211.67054
18324,691377.6801,4098219.364,-48420.74589,-18.93914744
18325,683277.0347,4160074.582,-56521.39135,61836.27865
18328,669856.048,4165718.511,-69942.37795,67480.20837
18329,728907.113,4102737.504,-10891.31298,4499.200875
18335,654552.0945,4133238.214,-85246.33155,34999.91063
18336,735497.8831,4111808.891,-4300.542911,13570.58758
18337,670699.516,4142747.051,-69098.90999,44508.74795
18338,693516.6911,4149881.81,-46281.73486,51643.50673
18339,698370.7751,4144729.701,-41427.65091,46491.39755
18341,679395.7944,4147837.337,-60402.63162,49599.03368
18343,684804.9794,4145739.659,-54993.44662,47501.35571
18344,716752.3197,4113476.071,-23046.10632,15237.7683
18347,738565.7115,4115080.398,-1232.714542,16842.09544
18349,716160.4314,4129228.338,-23637.99461,30990.03517
18350,685823.6086,4154520.407,-53974.81742,56282.10429
18351,678518.2167,4149697.778,-61280.20929,51459.47544
18354,702089.4428,4127657.364,-37708.98315,29419.06053
18355,683187.485,4161258.702,-56610.94098,63020.39947
18356,694176.3874,4148550.335,-45622.03862,50312.03163
18358,732525.4973,4123830.366,-7272.928722,25592.0631
18359,702050.536,4122251.91,-37747.89,24013.60706
18360,657739.3169,4147038.205,-82059.10907,48799.90245
18362,718227.8544,4108674.353,-21570.57156,10436.05003
18365,708704.0973,4142691.715,-31094.32869,44453.4124
18366,681570.0996,4159450.86,-58228.3264,61212.55692
18367,682922.1891,4156912.392,-56876.23692,58674.08854
18368,728157.47,4126454.1,-11640.95604,28215.79663
18370,677437.3828,4146293.907,-62361.0432,48055.60369
18372,724047.6612,4107329.23,-15750.76477,9090.92684
18376,706209.7583,4102913.249,-33588.66766,4674.945858
18378,675359.672,4166310.328,-64438.75403,68072.02462
18379,703235.0391,4150081.129,-36563.38693,51842.82606
18380,670506.2273,4142849.486,-69292.19866,44611.18297
18384,651408.0764,4160752.778,-88390.34962,62514.47499
18385,718725.7885,4123501.032,-21072.63753,25262.72872
18387,670986.4478,4142766.66,-68811.97819,44528.35656
18390,655097.5868,4163059.426,-84700.83918,64821.12343
18391,706641.0428,4115108.913,-33157.38322,16870.61045
18393,697201.7137,4111898.819,-42596.7123,13660.51598
18394,714726.8563,4103461.181,-25071.56969,5222.878449
18395,731152.1867,4118638.498,-8646.239343,20400.19526
18397,722894.6975,4123691.803,-16903.72855,25453.49985
18400,677598.4057,4148447.063,-62200.02034,50208.75995
18402,682197.6933,4149704.345,-57600.73266,51466.04226
18403,703864.9083,4120954.661,-35933.51766,22716.35756
18409,681639.862,4165595.185,-58158.56404,67356.88216
18412,704193.0329,4115167.758,-35605.39314,16929.45522
18414,704279.9977,4126760.074,-35518.42832,28521.77107
18415,661355.7423,4172618.469,-78442.6837,74380.16572
18416,686414.9633,4151286.963,-53383.46268,53048.66033
18417,678910.9829,4149991.134,-60887.44314,51752.83114
18418,724602.4034,4124179.589,-15196.02265,25941.28638
18419,730798.0697,4176638.134,-9000.356326,78399.83099
18421,705598.7649,4117906.96,-34199.66108,19668.65735
18422,708680.5261,4128663.514,-31117.89986,30425.21061
18423,724409.7595,4132198.872,-15388.66652,33960.56892
18424,699327.4089,4150477.241,-40471.01713,52238.93827
18425,724126.4196,4130771.513,-15672.00642,32533.20978
18426,727415.0772,4112489.322,-12383.34881,14251.01897
18427,680386.0204,4156604.248,-59412.40562,58365.94494
18429,718865.8375,4130096.646,-20932.58853,31858.34325
18430,726837.5206,4115055.433,-12960.90545,16817.12971
18431,728827.3429,4098556.445,-10971.08313,318.1418875
18433,698647.8155,4144747.721,-41150.6105,46509.41845
18434,700067.3004,4140996.359,-39731.12555,42758.05607
18436,669430.0048,4140164.368,-70368.42121,41926.06522
18437,738479.66,4117705.315,-1318.765975,19467.01188
18439,692157.8344,4151116.867,-47640.59159,52878.56404
18442,670322.07,4138550.934,-69476.35596,40312.631
18443,713005.7431,4133692.637,-26792.68289,35454.33424
18444,672459.0074,4153555.093,-67339.41864,55316.79039
18447,677804.3426,4161155.569,-61994.08339,62917.26593
18448,682343.947,4148382.963,-57454.47896,50144.65961
18449,679788.9685,4135170.414,-60009.45751,36932.11083
18450,709428.9836,4110234.336,-30369.4424,11996.03333
18451,681540.3074,4126217.01,-58258.11857,27978.70708
18452,719495.3843,4107539.127,-20303.04166,9300.824272
18453,707606.5263,4130858.886,-32191.8997,32620.58319
18455,723021.5879,4123359.557,-16776.83805,25121.25372
18456,700912.4203,4142091.712,-38886.00568,43853.40862
18457,692251.7318,4098750.184,-47546.69417,511.8805593
18458,738388.6074,4115598.198,-1409.818612,17359.89498
18459,734217.6271,4105350.261,-5580.798902,7111.958324
18460,709220.3748,4128994.922,-30578.0512,30756.61884
18462,677085.3231,4145960.988,-62713.10286,47722.68493
18464,674825.26,4142643.869,-64973.16602,44405.56567
18465,672957.8951,4153193.307,-66840.5309,54955.00423
18466,719516.6903,4107445.155,-20281.73574,9206.851761
18467,705866.8926,4117887.682,-33931.53341,19649.37913
18468,699153.5492,4123452.273,-40644.87679,25213.97046
18470,676128.8648,4158033.453,-63669.56117,59795.15018
18471,662830.7169,4135542.906,-76967.70914,37304.60342
18473,676934.9728,4162961.786,-62863.45318,64723.48345
18475,676656.3079,4160478.56,-63142.11807,62240.25659
18476,677729.3831,4151967.912,-62069.04293,53729.60944
18480,725786.3573,4125045.452,-14012.06869,26807.14876
18482,683231.5732,4161372.202,-56566.85284,63133.8994
18484,678499.5817,4153758.99,-61298.84427,55520.68703
18485,736093.3092,4111663.911,-3705.116812,13425.60814
18487,682651.6295,4170873.965,-57146.79645,72635.66153
18488,719757.9046,4105270.966,-20040.52137,7032.66334
18489,654124.4268,4162779.106,-85673.99924,64540.80277
18490,715031.1731,4139088.936,-24767.25294,40850.63279
18492,713339.0032,4186031.473,-26459.42284,87793.17028
18493,700300.9232,4122926.341,-39497.50276,24688.03752
18494,723840.9419,4107859.707,-15957.48408,9621.403806
18495,726381.7371,4114230.259,-13416.68886,15991.95624
18499,733061.5446,4108548.06,-6736.881382,10309.75734
18500,676680.4278,4144802.997,-63117.99822,46564.69381
18501,726642.7407,4117264.224,-13155.68534,19025.92066
18502,722176.3753,4121847.159,-17622.05066,23608.85565
18505,728133.3034,4111385.335,-11665.12263,13147.03219
18508,658683.5344,4144582.359,-81114.89163,46344.05643
18509,709441.3778,4104536.315,-30357.04816,6298.011926
18511,683843.7012,4145634.477,-55954.72478,47396.17389
18513,707303.6978,4130932.525,-32494.72816,32694.22167
18515,676876.1522,4147083.061,-62922.27379,48844.758
18518,721571.5938,4125903.668,-18226.83222,27665.36478
18519,726309.3343,4114276.689,-13489.0917,16038.38563
18522,714078.7445,4122330.831,-25719.68153,24092.52845
18523,675760.183,4158169.399,-64038.24302,59931.09626
18524,724244.427,4140263.71,-15553.99896,42025.40678
18525,654419.2334,4158198.483,-85379.19263,59960.18033
18526,700855.6559,4141792.974,-38942.7701,43554.67081
18527,654964.9392,4136325.67,-84833.48682,38087.36717
18529,717147.7742,4124153.869,-22650.65176,25915.56596
18531,691749.0329,4151043.62,-48049.39312,52805.31711
18532,681439.0821,4156237.612,-58359.34388,57999.30925
18534,721829.5799,4121293.523,-17968.84614,23055.22006
18536,675183.4871,4152671.301,-64614.93887,54432.99849
18537,683840.1698,4151800.666,-55958.25615,53562.36325
18538,709119.7125,4132234.598,-30678.71352,33996.29539
18539,716856.4841,4130030.563,-22941.94192,31792.26041
18540,687961.2758,4173237.004,-51837.1502,74998.70067
18541,716993.995,4150685.444,-22804.43105,52447.14072
18543,654749.4359,4170129.24,-85048.99013,71890.93747
18544,684821.4603,4157738.979,-54976.96567,59500.67619
18545,737176.0128,4109163.472,-2622.413231,10925.16906
18547,652847.7041,4143077.955,-86950.72189,44839.65165
18548,683924.6032,4149256.942,-55873.82279,51018.63913
18549,684326.5169,4126671.157,-55471.90912,28432.85408
18551,694487.8192,4147767.218,-45310.6068,49528.91526
18554,654055.7186,4162700.397,-85742.70744,64462.09448
18555,692072.3736,4114364.589,-47726.05241,16126.28594
18556,702484.3582,4154440.26,-37314.06778,56201.95737
18557,721440.6639,4124100.62,-18357.76205,25862.31713
18558,682653.5224,4148556.394,-57144.90363,50318.09118
18559,673092.4373,4159796.265,-66705.98873,61557.96183
18560,724572.4989,4121777.767,-15225.92709,23539.46424
18562,718130.7714,4107998.801,-21667.6546,9760.497613
18563,673240.6286,4140209.774,-66557.79736,41971.47142
18565,675702.9471,4157638.038,-64095.47889,59399.73451
18566,687363.0353,4150314.377,-52435.39065,52076.074
18567,695417.0893,4099480.852,-44381.33667,1242.549068
18569,678072.9598,4155412.966,-61725.46621,57174.66265
18570,686322.8771,4155826.94,-53475.5489,57588.63681
18572,679820.3612,4155867.412,-59978.06485,57629.10908
18574,735251.4574,4113795.06,-4546.968623,15556.75737
18575,687691.6049,4147787.455,-52106.82108,49549.15168
18576,656210.2656,4149075.017,-83588.16044,50836.71402
18578,717646.6594,4104894.71,-22151.76663,6656.40702
18580,702896.6736,4149718.512,-36901.75244,51480.20851
18581,737635.0472,4112873.968,-2163.37879,14635.66485
18583,713142.3169,4120891.744,-26656.10905,22653.44056
18585,670954.3322,4143511.846,-68844.09382,45273.54296
18586,724572.2158,4120262.388,-15226.21016,22024.085
18587,711156.5554,4123975.463,-28641.87056,25737.15958
18588,681495.9332,4159465.934,-58302.49285,61227.63096
18589,682807.7538,4138730.259,-56990.6722,40491.95566
18591,738863.8411,4118156.674,-934.5849279,19918.37098
18592,675484.8676,4157654.522,-64313.55837,59416.21885
18597,724335.3845,4147959.425,-15463.04153,49721.1217
18599,674818.7149,4161417.44,-64979.71113,63179.13728
18600,682352.2422,4150247.353,-57446.18382,52009.05027
18601,724109.3448,4123081.904,-15689.08119,24843.60144
18602,679578.1761,4164345.097,-60220.24992,66106.79371
18604,735923.2359,4121859.734,-3875.190136,23621.43119
18605,698290.8663,4139336.788,-41507.55966,41098.48517
18606,709623.2887,4133189.25,-30175.13728,34950.9469
18607,731666.075,4112876.93,-8132.350951,14638.62739
18610,712716.306,4130128.615,-27082.11997,31890.31242
18614,684905.211,4151347.371,-54893.21498,53109.06811
18615,684913.0202,4124226.69,-54885.40576,25988.3871
18621,711411.9988,4128087.375,-28386.42724,29849.07216
18625,694189.0966,4135224.062,-45609.3294,36985.75937
18628,670835.2918,4151533.794,-68963.13424,53295.49098
18630,722472.8814,4115006.382,-17325.54461,16768.07932
18631,701506.3099,4142572.347,-38292.11611,44334.04399
18632,662987.3193,4168152.686,-76811.10674,69914.3828
18633,714993.4973,4149958.837,-24804.92867,51720.53425
18635,674711.2186,4151261.192,-65087.20737,53022.88939
18636,675926.2267,4158501.267,-63872.19929,60262.96396
18638,707723.2416,4101069.637,-32075.18436,2831.333547
18639,713165.862,4128890.401,-26632.56404,30652.0985
18640,679161.0472,4153587.698,-60637.37876,55349.39528
18642,676439.5774,4147354.633,-63358.84864,49116.33017
18643,712750.7081,4133550.76,-27047.71795,35312.45655
18645,665119.7181,4151033.93,-74678.7079,52795.6267
18646,674256.0171,4155912.225,-65542.40888,57673.92182
18647,677265.0514,4151241.799,-62533.37462,53003.49605
18648,698953.8033,4134603.006,-40844.62267,36364.70285
18652,703236.5906,4115389.462,-36561.83542,17151.15909
18653,719508.1244,4126149.498,-20290.30158,27911.19491
18655,721111.9002,4124415.35,-18686.52581,26177.0474
18656,684952.1743,4152692.22,-54846.25173,54453.91716
18657,711794.5983,4104766.704,-28003.82773,6528.401458
18658,704156.6241,4131151.868,-35641.80187,32913.56456
18660,702622.6369,4139322.539,-37175.78912,41084.23619
18662,649849.192,4154174.371,-89949.23401,55936.06776
18663,652046.8193,4171497.132,-87751.60671,73258.82851
18664,673326.7539,4133154.812,-66471.67209,34916.50853
18665,660809.5708,4136682.763,-78988.85525,38444.46039
18666,718723.473,4154255.739,-21074.95296,56017.43578
18667,667676.8204,4155089.435,-72121.60556,56851.13166
18669,671742.7023,4147511.042,-68055.72371,49272.73855
18670,721074.7324,4130161.181,-18723.69356,31922.87779
18672,718352.9831,4125853.882,-21445.44289,27615.57906
18673,737703.0734,4119009.977,-2095.35261,20771.67407
18674,702850.9673,4116470.043,-36947.45874,18231.74023
18676,695300.2842,4147087.736,-44498.14184,48849.43296
18678,718320.7768,4154075.353,-21477.64924,55837.05015
18679,681002.8793,4149477.472,-58795.54668,51239.1686
18680,705179.2307,4141639.23,-34619.19529,43400.92683
18681,681732.6468,4159420.343,-58065.7792,61182.03968
18682,676739.6917,4145020.791,-63058.73429,46782.48759
18686,688745.4728,4165968.631,-51052.95318,67730.32845
18687,716654.3993,4130053.084,-23144.02675,31814.78126
18691,695131.7102,4147736.798,-44666.71576,49498.49528
18692,701866.4103,4113842.429,-37932.01566,15604.12583
18693,724439.0977,4112708.333,-15359.32829,14470.0301
18695,736156.6159,4111781.875,-3641.810146,13543.57156
18697,681655.7426,4135773.511,-58142.68337,37535.2078
18698,726798.4264,4117097.222,-12999.9996,18858.9185
18699,723741.065,4121962.878,-16057.36103,23724.57533
18700,665693.9573,4151938.99,-74104.46866,53700.68711
18707,665084.713,4151352.327,-74713.71304,53114.02394
18708,649827.636,4157250.052,-89970.78996,59011.74903
18711,728273.2292,4111729.996,-11525.19684,13491.69263
